PRENOM,SEXE,ANNEES,NOMBRE NAISSANCE
AGATHE,Femme,1980,298
AGATHE,Femme,1979,258
AGATHE,Femme,1978,256
AGATHE,Femme,1977,260
AGATHE,Femme,1976,180
AGATHE,Femme,1975,142
AGATHE,Femme,1974,163
AGATHE,Femme,1973,154
AGATHE,Femme,1972,185
AGATHE,Femme,1971,178
AGATHE,Femme,1970,187
AGATHE,Femme,1969,167
AGATHE,Femme,1968,107
AGATHE,Femme,1967,103
AGATHE,Femme,1965,103
AGATHE,Femme,1912,114
AGATHE,Femme,1909,113
AGATHE,Femme,1908,102
AGATHE,Femme,1905,104
AGATHE,Femme,1904,114
AGATHE,Femme,1903,110
AGATHE,Femme,1902,123
AGATHE,Femme,1900,111
AGNES,Femme,2020,103
AGNES,Femme,2017,108
AGNES,Femme,2004,109
AGNES,Femme,2003,108
AGNES,Femme,2002,109
AGNES,Femme,2001,143
AGNES,Femme,2000,134
AGNES,Femme,1999,144
AGNES,Femme,1998,161
AGNES,Femme,1997,163
AGNES,Femme,1996,173
AGNES,Femme,1995,213
AGNES,Femme,1994,191
AGNES,Femme,1993,254
AGNES,Femme,1992,261
AGNES,Femme,1991,293
AGNES,Femme,1990,312
AGNES,Femme,1989,338
AGNES,Femme,1988,403
AGNES,Femme,1987,407
AGNES,Femme,1986,508
AGNES,Femme,1985,527
AGNES,Femme,1984,604
AGNES,Femme,1983,602
AGNES,Femme,1982,732
AGNES,Femme,1981,841
AGNES,Femme,1980,935
AGNES,Femme,1979,990
AGNES,Femme,1978,1062
AGNES,Femme,1977,1189
AGNES,Femme,1976,1311
AGNES,Femme,1975,1477
AGNES,Femme,1974,1686
AGNES,Femme,1973,2222
AGNES,Femme,1972,2428
AGNES,Femme,1971,2848
AGNES,Femme,1970,2888
AGNES,Femme,1969,3135
AGNES,Femme,1968,3505
AGNES,Femme,1967,3297
AGNES,Femme,1966,3693
AGNES,Femme,1965,3723
AGNES,Femme,1964,3872
AGNES,Femme,1963,3778
AGNES,Femme,1962,3517
AGNES,Femme,1961,3528
AGNES,Femme,1960,3357
AGNES,Femme,1959,2988
AGNES,Femme,1958,2524
AGNES,Femme,1957,2439
AGNES,Femme,1956,2183
AGNES,Femme,1955,2126
AGNES,Femme,1954,1869
AGNES,Femme,1953,1969
AGNES,Femme,1952,1739
AGNES,Femme,1951,1392
AGNES,Femme,1950,1388
AGNES,Femme,1949,1239
AGNES,Femme,1948,1082
AGNES,Femme,1947,973
AGNES,Femme,1946,880
AGNES,Femme,1945,588
AGNES,Femme,1944,613
AGNES,Femme,1943,600
AGNES,Femme,1942,494
AGNES,Femme,1941,457
AGNES,Femme,1940,400
AGNES,Femme,1939,539
AGNES,Femme,1938,575
AGNES,Femme,1937,581
AGNES,Femme,1936,538
AGNES,Femme,1935,536
AGNES,Femme,1934,596
AGNES,Femme,1933,607
AGNES,Femme,1932,648
AGNES,Femme,1931,656
AGNES,Femme,1930,644
AGNES,Femme,1929,578
AGNES,Femme,1928,626
AGNES,Femme,1927,615
AGNES,Femme,1926,637
AGNES,Femme,1925,688
AGNES,Femme,1924,659
AGNES,Femme,1923,566
AGNES,Femme,1922,627
AGNES,Femme,1921,611
AGNES,Femme,1920,589
AGNES,Femme,1919,329
AGNES,Femme,1918,332
AGNES,Femme,1917,281
AGNES,Femme,1916,279
AGNES,Femme,1915,352
AGNES,Femme,1914,580
AGNES,Femme,1913,568
AGNES,Femme,1912,568
AGNES,Femme,1911,572
AGNES,Femme,1910,538
AGNES,Femme,1909,552
AGNES,Femme,1908,547
AGNES,Femme,1907,502
AGNES,Femme,1906,472
AGNES,Femme,1905,497
AGNES,Femme,1904,494
AGNES,Femme,1903,448
AGNES,Femme,1902,464
AGNES,Femme,1901,433
AGNES,Femme,1900,422
AHMED,Homme,2020,505
AHMED,Homme,2019,504
AHMED,Homme,2018,503
AHMED,Homme,2017,508
AHMED,Homme,2016,506
AHMED,Homme,2015,505
AHMED,Homme,2014,505
AHMED,Homme,2013,464
AHMED,Homme,2012,469
AHMED,Homme,2011,425
AHMED,Homme,2010,407
AHMED,Homme,2009,412
AHMED,Homme,2008,375
AHMED,Homme,2007,391
AHMED,Homme,2006,353
AHMED,Homme,2005,377
AHMED,Homme,2004,300
AHMED,Homme,2003,304
AHMED,Homme,2002,292
AHMED,Homme,2001,273
AHMED,Homme,2000,249
AHMED,Homme,1999,267
AHMED,Homme,1998,223
AHMED,Homme,1997,201
AHMED,Homme,1996,194
AHMED,Homme,1995,203
AHMED,Homme,1994,232
AHMED,Homme,1993,240
AHMED,Homme,1992,244
AHMED,Homme,1991,259
AHMED,Homme,1990,233
AHMED,Homme,1989,258
AHMED,Homme,1988,280
AHMED,Homme,1987,274
AHMED,Homme,1986,326
AHMED,Homme,1985,326
AHMED,Homme,1984,341
AHMED,Homme,1983,334
AHMED,Homme,1982,373
AHMED,Homme,1981,312
AHMED,Homme,1980,304
AHMED,Homme,1979,321
AHMED,Homme,1978,305
AHMED,Homme,1977,305
AHMED,Homme,1976,304
AHMED,Homme,1975,291
AHMED,Homme,1974,303
AHMED,Homme,1973,295
AHMED,Homme,1972,293
AHMED,Homme,1971,295
AHMED,Homme,1970,347
AHMED,Homme,1969,326
AHMED,Homme,1968,341
AHMED,Homme,1967,340
AHMED,Homme,1966,367
AHMED,Homme,1965,364
AHMED,Homme,1964,339
AHMED,Homme,1963,307
AHMED,Homme,1962,262
AHMED,Homme,1961,241
AHMED,Homme,1960,164
AHMED,Homme,1959,131
AHMED,Homme,1958,118
AHMED,Homme,1957,125
AHMED,Homme,1956,108
AHMED,Homme,1955,102
AICHA,Femme,2020,127
AICHA,Femme,2019,123
AICHA,Femme,2018,108
AICHA,Femme,2017,123
AICHA,Femme,2016,131
AICHA,Femme,2015,144
AICHA,Femme,2014,163
AICHA,Femme,2011,156
AICHA,Femme,2010,240
AICHA,Femme,2009,279
AICHA,Femme,2008,257
AICHA,Femme,2007,235
AICHA,Femme,2006,239
AICHA,Femme,2005,216
AICHA,Femme,2004,184
AICHA,Femme,2003,162
AICHA,Femme,2002,193
AICHA,Femme,2001,167
AICHA,Femme,2000,176
AICHA,Femme,1999,161
AICHA,Femme,1998,128
AICHA,Femme,1997,116
AICHA,Femme,1996,130
AICHA,Femme,1995,110
AICHA,Femme,1994,111
AICHA,Femme,1993,124
AICHA,Femme,1992,111
AICHA,Femme,1991,117
AICHA,Femme,1990,120
AICHA,Femme,1989,117
AICHA,Femme,1988,148
AICHA,Femme,1987,180
AICHA,Femme,1986,168
AICHA,Femme,1985,196
AICHA,Femme,1984,220
AICHA,Femme,1983,210
AICHA,Femme,1982,216
AICHA,Femme,1981,197
AICHA,Femme,1980,155
AICHA,Femme,1979,173
AICHA,Femme,1978,167
AICHA,Femme,1977,219
AICHA,Femme,1976,180
AICHA,Femme,1975,174
AICHA,Femme,1974,199
AICHA,Femme,1973,188
AICHA,Femme,1972,175
AICHA,Femme,1971,203
AICHA,Femme,1970,201
AICHA,Femme,1969,184
AICHA,Femme,1968,212
AICHA,Femme,1967,191
AICHA,Femme,1966,197
AICHA,Femme,1965,180
AICHA,Femme,1964,199
AICHA,Femme,1963,182
AICHA,Femme,1962,160
AICHA,Femme,1961,164
AICHA,Femme,1960,156
AICHA,Femme,1959,127
AICHA,Femme,1958,122
AICHA,Femme,1957,119
AICHA,Femme,1956,112
AIDAN,Homme,2014,102
AIDAN,Homme,2011,106
AIDAN,Homme,2010,132
AIDAN,Homme,2009,124
AIDAN,Homme,2008,143
AIDAN,Homme,2007,119
AIDAN,Homme,2006,112
AIDEN,Homme,2018,109
AIDEN,Homme,2017,134
AIDEN,Homme,2016,142
AIDEN,Homme,2015,155
AIDEN,Homme,2014,143
AIME,Homme,1961,113
AIME,Homme,1960,127
AIME,Homme,1959,115
AIME,Homme,1958,119
AIME,Homme,1957,155
AIME,Homme,1956,174
AIME,Homme,1955,161
AIME,Homme,1954,185
AIME,Homme,1953,198
AIME,Homme,1952,267
AIME,Homme,1951,261
AIME,Homme,1950,304
AIME,Homme,1949,305
AIME,Homme,1948,363
AIME,Homme,1947,439
AIME,Homme,1946,377
AIME,Homme,1945,312
AIME,Homme,1944,323
AIME,Homme,1943,326
AIME,Homme,1942,362
AIME,Homme,1941,358
AIME,Homme,1940,440
AIME,Homme,1939,485
AIME,Homme,1938,560
AIME,Homme,1937,606
AIME,Homme,1936,687
AIME,Homme,1935,545
AIME,Homme,1934,660
AIME,Homme,1933,705
AIME,Homme,1932,781
AIME,Homme,1931,807
AIME,Homme,1930,878
AIME,Homme,1929,861
AIME,Homme,1928,888
AIME,Homme,1927,958
AIME,Homme,1926,928
AIME,Homme,1925,974
AIME,Homme,1924,959
AIME,Homme,1923,1057
AIME,Homme,1922,1109
AIME,Homme,1921,1058
AIME,Homme,1920,1171
AIME,Homme,1919,686
AIME,Homme,1918,594
AIME,Homme,1917,523
AIME,Homme,1916,451
AIME,Homme,1915,600
AIME,Homme,1914,911
AIME,Homme,1913,859
AIME,Homme,1912,982
AIME,Homme,1911,850
AIME,Homme,1910,924
AIME,Homme,1909,873
AIME,Homme,1908,901
AIME,Homme,1907,829
AIME,Homme,1906,787
AIME,Homme,1905,733
AIME,Homme,1904,691
AIME,Homme,1903,654
AIME,Homme,1902,648
AIME,Homme,1901,629
AIME,Homme,1900,563
AIMEE,Femme,1952,107
AIMEE,Femme,1951,130
AIMEE,Femme,1950,152
AIMEE,Femme,1949,168
AIMEE,Femme,1948,169
AIMEE,Femme,1947,191
AIMEE,Femme,1946,178
AIMEE,Femme,1945,179
AIMEE,Femme,1944,173
AIMEE,Femme,1943,187
AIMEE,Femme,1942,212
AIMEE,Femme,1941,180
AIMEE,Femme,1940,240
AIMEE,Femme,1939,282
AIMEE,Femme,1938,241
AIMEE,Femme,1937,310
AIMEE,Femme,1936,315
AIMEE,Femme,1935,350
AIMEE,Femme,1934,415
AIMEE,Femme,1933,415
AIMEE,Femme,1932,512
AIMEE,Femme,1931,485
AIMEE,Femme,1930,552
AIMEE,Femme,1929,540
AIMEE,Femme,1928,562
AIMEE,Femme,1927,569
AIMEE,Femme,1926,620
AIMEE,Femme,1925,712
AIMEE,Femme,1924,639
AIMEE,Femme,1923,716
AIMEE,Femme,1922,770
AIMEE,Femme,1921,839
AIMEE,Femme,1920,804
AIMEE,Femme,1919,450
AIMEE,Femme,1918,482
AIMEE,Femme,1917,423
AIMEE,Femme,1916,384
AIMEE,Femme,1915,502
AIMEE,Femme,1914,757
AIMEE,Femme,1913,712
AIMEE,Femme,1912,738
AIMEE,Femme,1911,726
AIMEE,Femme,1910,719
AIMEE,Femme,1909,776
AIMEE,Femme,1908,750
AIMEE,Femme,1907,725
AIMEE,Femme,1906,706
AIMEE,Femme,1905,674
AIMEE,Femme,1904,673
AIMEE,Femme,1903,658
AIMEE,Femme,1902,699
AIMEE,Femme,1901,626
AIMEE,Femme,1900,559
AIMY,Femme,2014,103
AIMY,Femme,2009,115
AKIM,Homme,1980,101
AKIM,Homme,1979,115
AKIM,Homme,1977,104
AKIM,Homme,1976,119
AKIM,Homme,1975,134
AKIM,Homme,1974,133
AKIM,Homme,1973,135
AKIM,Homme,1972,120
AKIM,Homme,1971,106
AKIM,Homme,1968,118
AKRAM,Homme,2017,106
AKRAM,Homme,2014,111
AKSEL,Homme,2020,167
AKSEL,Homme,2019,215
AKSEL,Homme,2018,202
AKSEL,Homme,2017,176
AKSEL,Homme,2016,142
AKSEL,Homme,2015,131
AKSEL,Homme,2014,148
AKSEL,Homme,2013,145
AKSEL,Homme,2012,133
AKSEL,Homme,2011,115
AKSEL,Homme,2010,122
ALAIN,Homme,2001,133
ALAIN,Homme,2000,149
ALAIN,Homme,1999,107
ALAIN,Homme,1998,120
ALAIN,Homme,1997,136
ALAIN,Homme,1996,155
ALAIN,Homme,1995,211
ALAIN,Homme,1994,217
ALAIN,Homme,1993,226
ALAIN,Homme,1992,273
ALAIN,Homme,1991,311
ALAIN,Homme,1990,331
ALAIN,Homme,1989,350
ALAIN,Homme,1988,403
ALAIN,Homme,1987,438
ALAIN,Homme,1986,543
ALAIN,Homme,1985,599
ALAIN,Homme,1984,589
ALAIN,Homme,1983,687
ALAIN,Homme,1982,745
ALAIN,Homme,1981,839
ALAIN,Homme,1980,907
ALAIN,Homme,1979,906
ALAIN,Homme,1978,932
ALAIN,Homme,1977,1117
ALAIN,Homme,1976,1256
ALAIN,Homme,1975,1541
ALAIN,Homme,1974,1960
ALAIN,Homme,1973,2533
ALAIN,Homme,1972,3324
ALAIN,Homme,1971,4328
ALAIN,Homme,1970,5122
ALAIN,Homme,1969,6657
ALAIN,Homme,1968,7670
ALAIN,Homme,1967,9027
ALAIN,Homme,1966,9889
ALAIN,Homme,1965,11292
ALAIN,Homme,1964,12587
ALAIN,Homme,1963,13226
ALAIN,Homme,1962,13363
ALAIN,Homme,1961,14381
ALAIN,Homme,1960,15274
ALAIN,Homme,1959,16387
ALAIN,Homme,1958,16058
ALAIN,Homme,1957,17561
ALAIN,Homme,1956,18527
ALAIN,Homme,1955,19868
ALAIN,Homme,1954,20318
ALAIN,Homme,1953,21297
ALAIN,Homme,1952,21917
ALAIN,Homme,1951,23032
ALAIN,Homme,1950,24048
ALAIN,Homme,1949,23472
ALAIN,Homme,1948,23650
ALAIN,Homme,1947,22781
ALAIN,Homme,1946,19783
ALAIN,Homme,1945,11550
ALAIN,Homme,1944,10153
ALAIN,Homme,1943,8725
ALAIN,Homme,1942,6679
ALAIN,Homme,1941,4943
ALAIN,Homme,1940,4406
ALAIN,Homme,1939,3963
ALAIN,Homme,1938,3075
ALAIN,Homme,1937,2476
ALAIN,Homme,1936,2040
ALAIN,Homme,1935,1689
ALAIN,Homme,1934,1367
ALAIN,Homme,1933,1083
ALAIN,Homme,1932,1010
ALAIN,Homme,1931,894
ALAIN,Homme,1930,802
ALAIN,Homme,1929,729
ALAIN,Homme,1928,605
ALAIN,Homme,1927,520
ALAIN,Homme,1926,464
ALAIN,Homme,1925,446
ALAIN,Homme,1924,426
ALAIN,Homme,1923,315
ALAIN,Homme,1922,300
ALAIN,Homme,1921,275
ALAIN,Homme,1920,305
ALAIN,Homme,1919,178
ALAIN,Homme,1918,153
ALAIN,Homme,1917,138
ALAIN,Homme,1916,127
ALAIN,Homme,1915,140
ALAIN,Homme,1914,193
ALAIN,Homme,1913,210
ALAIN,Homme,1912,195
ALAIN,Homme,1911,188
ALAIN,Homme,1910,211
ALAIN,Homme,1909,160
ALAIN,Homme,1908,162
ALAIN,Homme,1907,167
ALAIN,Homme,1906,145
ALAIN,Homme,1905,152
ALAIN,Homme,1904,151
ALAIN,Homme,1903,138
ALAIN,Homme,1902,125
ALAIN,Homme,1901,118
ALAN,Homme,2020,142
ALAN,Homme,2019,134
ALAN,Homme,2018,180
ALAN,Homme,2017,177
ALAN,Homme,2016,223
ALAN,Homme,2015,181
ALAN,Homme,2014,219
ALAN,Homme,2013,252
ALAN,Homme,2012,276
ALAN,Homme,2011,323
ALAN,Homme,2010,331
ALAN,Homme,2009,362
ALAN,Homme,2008,442
ALAN,Homme,2007,490
ALAN,Homme,2006,590
ALAN,Homme,2005,604
ALAN,Homme,2004,722
ALAN,Homme,2003,796
ALAN,Homme,2002,807
ALAN,Homme,2001,918
ALAN,Homme,2000,967
ALAN,Homme,1999,955
ALAN,Homme,1998,884
ALAN,Homme,1997,888
ALAN,Homme,1996,798
ALAN,Homme,1995,664
ALAN,Homme,1994,584
ALAN,Homme,1993,574
ALAN,Homme,1992,528
ALAN,Homme,1991,442
ALAN,Homme,1990,427
ALAN,Homme,1989,423
ALAN,Homme,1988,353
ALAN,Homme,1987,293
ALAN,Homme,1986,286
ALAN,Homme,1985,236
ALAN,Homme,1984,230
ALAN,Homme,1983,232
ALAN,Homme,1982,306
ALAN,Homme,1981,281
ALAN,Homme,1980,293
ALAN,Homme,1979,236
ALAN,Homme,1978,218
ALAN,Homme,1977,183
ALAN,Homme,1976,167
ALAN,Homme,1975,123
ALAN,Homme,1974,160
ALAN,Homme,1973,130
ALANA,Femme,2020,107
ALANA,Femme,2019,135
ALANA,Femme,2018,130
ALANA,Femme,2017,126
ALANA,Femme,2016,115
ALANA,Femme,2015,119
ALANA,Femme,2014,111
ALANA,Femme,2012,107
ALANA,Femme,2011,102
ALANA,Femme,2010,112
ALANA,Femme,2009,151
ALANA,Femme,2008,145
ALANA,Femme,2007,173
ALANA,Femme,2006,112
ALBA,Femme,2020,987
ALBA,Femme,2019,342
ALBA,Femme,2018,219
ALBA,Femme,2017,152
ALBA,Femme,2016,157
ALBA,Femme,2015,108
ALBAN,Homme,2020,427
ALBAN,Homme,2019,414
ALBAN,Homme,2018,445
ALBAN,Homme,2017,534
ALBAN,Homme,2016,480
ALBAN,Homme,2015,528
ALBAN,Homme,2014,538
ALBAN,Homme,2013,533
ALBAN,Homme,2012,584
ALBAN,Homme,2011,540
ALBAN,Homme,2010,566
ALBAN,Homme,2009,565
ALBAN,Homme,2008,607
ALBAN,Homme,2007,649
ALBAN,Homme,2006,588
ALBAN,Homme,2005,635
ALBAN,Homme,2004,555
ALBAN,Homme,2003,494
ALBAN,Homme,2002,505
ALBAN,Homme,2001,513
ALBAN,Homme,2000,478
ALBAN,Homme,1999,460
ALBAN,Homme,1998,435
ALBAN,Homme,1997,441
ALBAN,Homme,1996,460
ALBAN,Homme,1995,367
ALBAN,Homme,1994,383
ALBAN,Homme,1993,375
ALBAN,Homme,1992,381
ALBAN,Homme,1991,410
ALBAN,Homme,1990,394
ALBAN,Homme,1989,471
ALBAN,Homme,1988,543
ALBAN,Homme,1987,525
ALBAN,Homme,1986,521
ALBAN,Homme,1985,441
ALBAN,Homme,1984,476
ALBAN,Homme,1983,406
ALBAN,Homme,1982,409
ALBAN,Homme,1981,403
ALBAN,Homme,1980,413
ALBAN,Homme,1979,402
ALBAN,Homme,1978,415
ALBAN,Homme,1977,419
ALBAN,Homme,1976,350
ALBAN,Homme,1975,319
ALBAN,Homme,1974,416
ALBAN,Homme,1973,342
ALBAN,Homme,1972,308
ALBAN,Homme,1971,207
ALBAN,Homme,1970,168
ALBAN,Homme,1969,136
ALBAN,Homme,1968,123
ALBAN,Homme,1967,109
ALBANE,Femme,2020,609
ALBANE,Femme,2019,440
ALBANE,Femme,2018,420
ALBANE,Femme,2017,452
ALBANE,Femme,2016,419
ALBANE,Femme,2015,421
ALBANE,Femme,2014,461
ALBANE,Femme,2013,392
ALBANE,Femme,2012,436
ALBANE,Femme,2011,345
ALBANE,Femme,2010,317
ALBANE,Femme,2009,319
ALBANE,Femme,2008,302
ALBANE,Femme,2007,329
ALBANE,Femme,2006,310
ALBANE,Femme,2005,300
ALBANE,Femme,2004,245
ALBANE,Femme,2003,231
ALBANE,Femme,2002,209
ALBANE,Femme,2001,221
ALBANE,Femme,2000,223
ALBANE,Femme,1999,219
ALBANE,Femme,1998,200
ALBANE,Femme,1997,207
ALBANE,Femme,1996,211
ALBANE,Femme,1995,134
ALBANE,Femme,1994,132
ALBANE,Femme,1993,107
ALBANE,Femme,1992,101
ALBANE,Femme,1991,115
ALBANE,Femme,1988,108
ALBANE,Femme,1986,112
ALBERT,Homme,1974,105
ALBERT,Homme,1973,125
ALBERT,Homme,1972,138
ALBERT,Homme,1971,198
ALBERT,Homme,1970,211
ALBERT,Homme,1969,238
ALBERT,Homme,1968,278
ALBERT,Homme,1967,307
ALBERT,Homme,1966,372
ALBERT,Homme,1965,455
ALBERT,Homme,1964,474
ALBERT,Homme,1963,511
ALBERT,Homme,1962,603
ALBERT,Homme,1961,632
ALBERT,Homme,1960,708
ALBERT,Homme,1959,769
ALBERT,Homme,1958,817
ALBERT,Homme,1957,724
ALBERT,Homme,1956,693
ALBERT,Homme,1955,772
ALBERT,Homme,1954,869
ALBERT,Homme,1953,992
ALBERT,Homme,1952,1118
ALBERT,Homme,1951,1232
ALBERT,Homme,1950,1387
ALBERT,Homme,1949,1492
ALBERT,Homme,1948,1660
ALBERT,Homme,1947,1746
ALBERT,Homme,1946,1889
ALBERT,Homme,1945,1369
ALBERT,Homme,1944,1549
ALBERT,Homme,1943,1835
ALBERT,Homme,1942,1962
ALBERT,Homme,1941,1926
ALBERT,Homme,1940,2240
ALBERT,Homme,1939,2581
ALBERT,Homme,1938,2582
ALBERT,Homme,1937,2705
ALBERT,Homme,1936,2931
ALBERT,Homme,1935,3115
ALBERT,Homme,1934,3367
ALBERT,Homme,1933,3499
ALBERT,Homme,1932,3671
ALBERT,Homme,1931,3764
ALBERT,Homme,1930,3936
ALBERT,Homme,1929,3944
ALBERT,Homme,1928,4071
ALBERT,Homme,1927,4402
ALBERT,Homme,1926,4668
ALBERT,Homme,1925,4761
ALBERT,Homme,1924,4818
ALBERT,Homme,1923,4974
ALBERT,Homme,1922,5298
ALBERT,Homme,1921,5751
ALBERT,Homme,1920,6263
ALBERT,Homme,1919,3968
ALBERT,Homme,1918,3677
ALBERT,Homme,1917,3232
ALBERT,Homme,1916,3744
ALBERT,Homme,1915,5636
ALBERT,Homme,1914,5753
ALBERT,Homme,1913,4783
ALBERT,Homme,1912,4832
ALBERT,Homme,1911,4621
ALBERT,Homme,1910,5022
ALBERT,Homme,1909,4864
ALBERT,Homme,1908,4699
ALBERT,Homme,1907,4649
ALBERT,Homme,1906,4383
ALBERT,Homme,1905,4410
ALBERT,Homme,1904,4306
ALBERT,Homme,1903,4145
ALBERT,Homme,1902,4086
ALBERT,Homme,1901,3832
ALBERT,Homme,1900,3357
ALBERTE,Femme,1950,119
ALBERTE,Femme,1949,136
ALBERTE,Femme,1947,141
ALBERTE,Femme,1946,150
ALBERTE,Femme,1944,132
ALBERTE,Femme,1943,118
ALBERTE,Femme,1942,158
ALBERTE,Femme,1941,124
ALBERTE,Femme,1940,204
ALBERTE,Femme,1939,231
ALBERTE,Femme,1938,178
ALBERTE,Femme,1937,214
ALBERTE,Femme,1936,207
ALBERTE,Femme,1935,211
ALBERTE,Femme,1934,207
ALBERTE,Femme,1933,222
ALBERTE,Femme,1932,203
ALBERTE,Femme,1931,222
ALBERTE,Femme,1930,218
ALBERTE,Femme,1929,234
ALBERTE,Femme,1928,226
ALBERTE,Femme,1927,213
ALBERTE,Femme,1926,226
ALBERTE,Femme,1925,188
ALBERTE,Femme,1924,201
ALBERTE,Femme,1923,214
ALBERTE,Femme,1922,227
ALBERTE,Femme,1921,244
ALBERTE,Femme,1920,251
ALBERTE,Femme,1919,154
ALBERTE,Femme,1918,149
ALBERTE,Femme,1917,127
ALBERTE,Femme,1916,154
ALBERTE,Femme,1915,242
ALBERTE,Femme,1914,191
ALBERTE,Femme,1913,116
ALBERTE,Femme,1912,136
ALBERTE,Femme,1911,109
ALBERTE,Femme,1910,112
ALBERTINE,Femme,1941,104
ALBERTINE,Femme,1940,128
ALBERTINE,Femme,1939,152
ALBERTINE,Femme,1938,161
ALBERTINE,Femme,1937,200
ALBERTINE,Femme,1936,197
ALBERTINE,Femme,1935,234
ALBERTINE,Femme,1934,255
ALBERTINE,Femme,1933,307
ALBERTINE,Femme,1932,322
ALBERTINE,Femme,1931,344
ALBERTINE,Femme,1930,376
ALBERTINE,Femme,1929,373
ALBERTINE,Femme,1928,444
ALBERTINE,Femme,1927,419
ALBERTINE,Femme,1926,507
ALBERTINE,Femme,1925,540
ALBERTINE,Femme,1924,581
ALBERTINE,Femme,1923,607
ALBERTINE,Femme,1922,770
ALBERTINE,Femme,1921,833
ALBERTINE,Femme,1920,889
ALBERTINE,Femme,1919,589
ALBERTINE,Femme,1918,570
ALBERTINE,Femme,1917,535
ALBERTINE,Femme,1916,561
ALBERTINE,Femme,1915,818
ALBERTINE,Femme,1914,1006
ALBERTINE,Femme,1913,879
ALBERTINE,Femme,1912,967
ALBERTINE,Femme,1911,882
ALBERTINE,Femme,1910,1019
ALBERTINE,Femme,1909,970
ALBERTINE,Femme,1908,1084
ALBERTINE,Femme,1907,1003
ALBERTINE,Femme,1906,1031
ALBERTINE,Femme,1905,1034
ALBERTINE,Femme,1904,1032
ALBERTINE,Femme,1903,1025
ALBERTINE,Femme,1902,1005
ALBERTINE,Femme,1901,1014
ALBERTINE,Femme,1900,894
ALBIN,Homme,2020,106
ALBIN,Homme,2019,125
ALBIN,Homme,2018,111
ALBIN,Homme,2017,124
ALBIN,Homme,2016,116
ALBIN,Homme,2015,131
ALBIN,Homme,2014,128
ALBIN,Homme,2013,145
ALBIN,Homme,2012,143
ALBIN,Homme,2011,107
ALBIN,Homme,2010,119
ALBIN,Homme,2009,124
ALBIN,Homme,2008,115
ALBIN,Homme,2007,133
ALBIN,Homme,2006,119
ALBIN,Homme,2005,108
ALCIDE,Homme,1913,118
ALCIDE,Homme,1912,110
ALCIDE,Homme,1910,122
ALCIDE,Homme,1909,127
ALCIDE,Homme,1908,123
ALCIDE,Homme,1907,130
ALCIDE,Homme,1906,147
ALCIDE,Homme,1905,137
ALCIDE,Homme,1904,128
ALCIDE,Homme,1903,115
ALCIDE,Homme,1902,115
ALCIDE,Homme,1901,128
ALCIDE,Homme,1900,122
ALDO,Homme,1958,105
ALEC,Homme,2020,108
ALESSANDRO,Homme,2020,105
ALESSANDRO,Homme,2019,127
ALESSANDRO,Homme,2018,120
ALESSANDRO,Homme,2017,119
ALESSANDRO,Homme,2016,132
ALESSANDRO,Homme,2015,135
ALESSANDRO,Homme,2014,157
ALESSANDRO,Homme,2013,167
ALESSANDRO,Homme,2012,184
ALESSANDRO,Homme,2011,141
ALESSANDRO,Homme,2010,170
ALESSANDRO,Homme,2009,168
ALESSANDRO,Homme,2008,185
ALESSANDRO,Homme,2007,155
ALESSANDRO,Homme,2006,158
ALESSANDRO,Homme,2005,116
ALESSANDRO,Homme,2004,117
ALESSANDRO,Homme,2003,127
ALESSIA,Femme,2020,156
ALESSIA,Femme,2019,197
ALESSIA,Femme,2018,160
ALESSIA,Femme,2017,221
ALESSIA,Femme,2016,227
ALESSIA,Femme,2015,174
ALESSIA,Femme,2014,166
ALESSIA,Femme,2013,133
ALESSIA,Femme,2012,173
ALESSIA,Femme,2011,175
ALESSIA,Femme,2010,112
ALESSIA,Femme,2009,113
ALESSIO,Homme,2020,706
ALESSIO,Homme,2019,596
ALESSIO,Homme,2018,531
ALESSIO,Homme,2017,469
ALESSIO,Homme,2016,496
ALESSIO,Homme,2015,411
ALESSIO,Homme,2014,400
ALESSIO,Homme,2013,329
ALESSIO,Homme,2012,282
ALESSIO,Homme,2011,249
ALESSIO,Homme,2010,215
ALESSIO,Homme,2009,189
ALESSIO,Homme,2008,150
ALESSIO,Homme,2007,121
ALEX,Homme,2020,244
ALEX,Homme,2019,291
ALEX,Homme,2018,334
ALEX,Homme,2017,354
ALEX,Homme,2016,376
ALEX,Homme,2015,407
ALEX,Homme,2014,408
ALEX,Homme,2013,445
ALEX,Homme,2012,494
ALEX,Homme,2011,502
ALEX,Homme,2010,559
ALEX,Homme,2009,581
ALEX,Homme,2008,546
ALEX,Homme,2007,577
ALEX,Homme,2006,654
ALEX,Homme,2005,683
ALEX,Homme,2004,764
ALEX,Homme,2003,852
ALEX,Homme,2002,894
ALEX,Homme,2001,1139
ALEX,Homme,2000,1030
ALEX,Homme,1999,957
ALEX,Homme,1998,901
ALEX,Homme,1997,905
ALEX,Homme,1996,855
ALEX,Homme,1995,788
ALEX,Homme,1994,665
ALEX,Homme,1993,615
ALEX,Homme,1992,560
ALEX,Homme,1991,446
ALEX,Homme,1990,328
ALEX,Homme,1989,319
ALEX,Homme,1988,224
ALEX,Homme,1987,177
ALEX,Homme,1986,192
ALEX,Homme,1985,134
ALEX,Homme,1984,114
ALEX,Homme,1983,140
ALEX,Homme,1981,102
ALEX,Homme,1979,115
ALEX,Homme,1977,101
ALEX,Homme,1976,119
